AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
16.7,64.1301,-21.8746,1/13/2020,1,iceland
9.3,64.1301,-21.8746,1/14/2020,1,iceland
80.4,64.1301,-21.8746,1/15/2020,2,iceland
36.3,64.1301,-21.8746,1/16/2020,1,iceland
86.1,64.1301,-21.8746,1/17/2020,2,iceland
57.0,64.1301,-21.8746,1/18/2020,2,iceland
7.4,64.1301,-21.8746,1/19/2020,1,iceland
15.4,64.1301,-21.8746,1/20/2020,1,iceland
39.5,64.1301,-21.8746,1/21/2020,1,iceland
16.1,64.1301,-21.8746,1/22/2020,1,iceland
9.4,64.1301,-21.8746,1/23/2020,1,iceland
28.5,64.1301,-21.8746,1/24/2020,1,iceland
16.2,64.1301,-21.8746,1/25/2020,1,iceland
8.3,64.1301,-21.8746,1/26/2020,1,iceland
12.1,64.1301,-21.8746,1/27/2020,1,iceland
47.7,64.1301,-21.8746,1/28/2020,1,iceland
70.1,64.1301,-21.8746,1/29/2020,2,iceland
58.9,64.1301,-21.8746,2/1/2020,2,iceland
11.1,64.1301,-21.8746,2/6/2020,1,iceland
7.2,64.1301,-21.8746,2/7/2020,1,iceland
13.6,64.1301,-21.8746,2/8/2020,1,iceland
56.5,64.1301,-21.8746,2/9/2020,2,iceland
8.1,64.1301,-21.8746,2/10/2020,1,iceland
36.7,64.1301,-21.8746,2/11/2020,1,iceland
41.0,64.1301,-21.8746,2/12/2020,1,iceland
7.0,64.1301,-21.8746,2/13/2020,1,iceland
22.8,64.1301,-21.8746,2/17/2020,1,iceland
47.3,64.1301,-21.8746,2/18/2020,1,iceland
16.7,64.1301,-21.8746,2/19/2020,1,iceland
24.4,64.1301,-21.8746,2/20/2020,1,iceland
38.2,64.1301,-21.8746,2/21/2020,1,iceland
47.8,64.1301,-21.8746,2/22/2020,1,iceland
17.1,64.1301,-21.8746,2/23/2020,1,iceland
46.3,64.1301,-21.8746,2/24/2020,1,iceland
41.8,64.1301,-21.8746,2/25/2020,1,iceland
8.9,64.1301,-21.8746,2/26/2020,1,iceland
6.0,64.1301,-21.8746,2/27/2020,1,iceland
3.4,64.1301,-21.8746,3/1/2020,1,iceland
7.1,64.1301,-21.8746,3/2/2020,1,iceland
36.5,64.1301,-21.8746,3/3/2020,1,iceland
18.3,64.1301,-21.8746,3/4/2020,1,iceland
41.1,64.1301,-21.8746,3/5/2020,1,iceland
27.3,64.1301,-21.8746,3/6/2020,1,iceland
7.8,64.1301,-21.8746,3/7/2020,1,iceland
27.1,64.1301,-21.8746,3/8/2020,1,iceland
6.7,64.1301,-21.8746,3/9/2020,1,iceland
6.1,64.1301,-21.8746,3/10/2020,1,iceland
16.6,64.1301,-21.8746,3/11/2020,1,iceland
28.4,64.1301,-21.8746,3/12/2020,1,iceland
23.7,64.1301,-21.8746,3/13/2020,1,iceland
26.9,64.1301,-21.8746,3/14/2020,1,iceland
12.4,64.1301,-21.8746,3/15/2020,1,iceland
23.9,64.1301,-21.8746,3/16/2020,1,iceland
16.4,64.1301,-21.8746,3/17/2020,1,iceland
10.2,64.1301,-21.8746,3/18/2020,1,iceland
18.5,64.1301,-21.8746,3/19/2020,1,iceland
6.6,64.1301,-21.8746,3/20/2020,1,iceland
13.0,64.1301,-21.8746,3/21/2020,1,iceland
4.2,64.1301,-21.8746,3/22/2020,1,iceland
