AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
18.4,59.9256,10.8504,3/25/2020,1,norway
4.8,58.9617,5.73147,4/3/2020,1,norway
3.4,58.9617,5.73147,1/8/2020,1,norway
10.8,58.9617,5.73147,1/20/2020,1,norway
10.5,58.9617,5.73147,1/28/2020,1,norway
6.7,58.9617,5.73147,2/18/2020,1,norway
5.7,58.9617,5.73147,1/2/2020,1,norway
7.2,58.9617,5.73147,1/13/2020,1,norway
5.7,58.9617,5.73147,1/14/2020,1,norway
8.0,58.9617,5.73147,2/3/2020,1,norway
2.8,58.9617,5.73147,2/10/2020,1,norway
5.2,58.9617,5.73147,2/25/2020,1,norway
5.9,58.9617,5.73147,3/2/2020,1,norway
3.7,58.9617,5.73147,3/10/2020,1,norway
7.3,58.9617,5.73147,3/16/2020,1,norway
3.4,58.9617,5.73147,3/23/2020,1,norway
2.1,58.9617,5.73147,4/2/2020,1,norway
4.1,58.9617,5.73147,1/1/2020,1,norway
2.9,58.9617,5.73147,1/3/2020,1,norway
12.6,58.9617,5.73147,1/4/2020,1,norway
4.6,58.9617,5.73147,1/5/2020,1,norway
5.5,58.9617,5.73147,1/6/2020,1,norway
8.5,58.9617,5.73147,1/7/2020,1,norway
14.4,58.9617,5.73147,1/9/2020,1,norway
27.8,58.9617,5.73147,1/10/2020,1,norway
3.7,58.9617,5.73147,1/11/2020,1,norway
5.8,58.9617,5.73147,1/12/2020,1,norway
5.0,58.9617,5.73147,1/15/2020,1,norway
4.7,58.9617,5.73147,1/16/2020,1,norway
9.7,58.9617,5.73147,1/17/2020,1,norway
5.5,58.9617,5.73147,1/18/2020,1,norway
13.2,58.9617,5.73147,1/19/2020,1,norway
8.1,58.9617,5.73147,1/21/2020,1,norway
21.9,58.9617,5.73147,1/22/2020,1,norway
9.6,58.9617,5.73147,1/23/2020,1,norway
14.7,58.9617,5.73147,1/24/2020,1,norway
4.8,58.9617,5.73147,1/25/2020,1,norway
3.8,58.9617,5.73147,1/26/2020,1,norway
6.3,58.9617,5.73147,1/27/2020,1,norway
24.3,58.9617,5.73147,1/29/2020,1,norway
6.3,58.9617,5.73147,1/30/2020,1,norway
5.4,58.9617,5.73147,1/31/2020,1,norway
4.6,58.9617,5.73147,2/1/2020,1,norway
13.5,58.9617,5.73147,2/2/2020,1,norway
17.5,58.9617,5.73147,2/4/2020,1,norway
10.1,58.9617,5.73147,2/5/2020,1,norway
11.7,58.9617,5.73147,2/6/2020,1,norway
10.3,58.9617,5.73147,2/7/2020,1,norway
5.6,58.9617,5.73147,2/8/2020,1,norway
2.1,58.9617,5.73147,2/9/2020,1,norway
6.0,58.9617,5.73147,2/11/2020,1,norway
5.5,58.9617,5.73147,2/12/2020,1,norway
13.2,58.9617,5.73147,2/13/2020,1,norway
8.5,58.9617,5.73147,2/14/2020,1,norway
4.8,58.9617,5.73147,2/15/2020,1,norway
2.3,58.9617,5.73147,2/16/2020,1,norway
3.1,58.9617,5.73147,2/17/2020,1,norway
13.3,58.9617,5.73147,2/19/2020,1,norway
5.7,58.9617,5.73147,2/20/2020,1,norway
3.6,58.9617,5.73147,2/21/2020,1,norway
1.7,58.9617,5.73147,2/22/2020,1,norway
4.7,58.9617,5.73147,2/23/2020,1,norway
10.2,58.9617,5.73147,2/24/2020,1,norway
4.3,58.9617,5.73147,2/26/2020,1,norway
4.3,58.9617,5.73147,2/27/2020,1,norway
6.3,58.9617,5.73147,2/28/2020,1,norway
3.3,58.9617,5.73147,2/29/2020,1,norway
3.1,58.9617,5.73147,3/1/2020,1,norway
6.7,58.9617,5.73147,3/3/2020,1,norway
12.2,58.9617,5.73147,3/4/2020,1,norway
17.9,58.9617,5.73147,3/5/2020,1,norway
19.0,58.9617,5.73147,3/6/2020,1,norway
6.5,58.9617,5.73147,3/7/2020,1,norway
3.4,58.9617,5.73147,3/8/2020,1,norway
4.5,58.9617,5.73147,3/9/2020,1,norway
3.7,58.9617,5.73147,3/11/2020,1,norway
6.9,58.9617,5.73147,3/12/2020,1,norway
5.1,58.9617,5.73147,3/13/2020,1,norway
3.9,58.9617,5.73147,3/14/2020,1,norway
3.6,58.9617,5.73147,3/15/2020,1,norway
4.3,58.9617,5.73147,3/17/2020,1,norway
3.0,58.9617,5.73147,3/18/2020,1,norway
5.6,58.9617,5.73147,3/19/2020,1,norway
9.3,58.9617,5.73147,3/20/2020,1,norway
5.2,58.9617,5.73147,3/21/2020,1,norway
2.6,58.9617,5.73147,3/22/2020,1,norway
6.8,58.9617,5.73147,3/24/2020,1,norway
12.1,58.9617,5.73147,3/25/2020,1,norway
13.3,58.9617,5.73147,3/26/2020,1,norway
14.5,58.9617,5.73147,3/27/2020,1,norway
7.2,58.9617,5.73147,3/28/2020,1,norway
5.4,58.9617,5.73147,3/29/2020,1,norway
8.5,58.9617,5.73147,3/30/2020,1,norway
