AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
19.3,50.8578,4.28871,3/25/2020,1,belgium
21.5,50.8578,4.28871,3/27/2020,1,belgium
0.4,50.8578,4.28871,3/29/2020,1,belgium
9.5,50.8578,4.28871,3/31/2020,1,belgium
15.1,50.8578,4.28871,4/2/2020,1,belgium
14.6,50.7966,4.35862,1/1/2020,1,belgium
16.9,50.7966,4.35862,1/4/2020,1,belgium
15.7,50.7966,4.35862,1/6/2020,1,belgium
10.9,50.7966,4.35862,1/7/2020,1,belgium
4.8,50.7966,4.35862,1/9/2020,1,belgium
18.4,50.7966,4.35862,1/10/2020,1,belgium
5.4,50.7966,4.35862,1/12/2020,1,belgium
8.0,50.7966,4.35862,1/13/2020,1,belgium
7.2,50.7966,4.35862,1/15/2020,1,belgium
14.6,50.7966,4.35862,1/16/2020,1,belgium
19.3,50.7966,4.35862,1/18/2020,1,belgium
27.8,50.7966,4.35862,1/19/2020,1,belgium
39.0,50.7966,4.35862,1/20/2020,1,belgium
49.1,50.7966,4.35862,1/21/2020,1,belgium
50.9,50.7966,4.35862,1/22/2020,2,belgium
26.5,50.7966,4.35862,1/24/2020,1,belgium
23.6,50.7966,4.35862,1/25/2020,1,belgium
4.7,50.7966,4.35862,1/28/2020,1,belgium
7.6,50.7966,4.35862,1/30/2020,1,belgium
5.9,50.7966,4.35862,1/31/2020,1,belgium
2.3,50.7966,4.35862,2/2/2020,1,belgium
6.4,50.7966,4.35862,2/3/2020,1,belgium
24.8,50.7966,4.35862,2/5/2020,1,belgium
30.6,50.7966,4.35862,2/6/2020,1,belgium
11.0,50.7966,4.35862,2/8/2020,1,belgium
0.7,50.7966,4.35862,2/9/2020,1,belgium
4.0,50.7966,4.35862,2/11/2020,1,belgium
9.4,50.7966,4.35862,2/12/2020,1,belgium
11.2,50.7966,4.35862,2/14/2020,1,belgium
2.8,50.7966,4.35862,2/15/2020,1,belgium
4.0,50.7966,4.35862,2/17/2020,1,belgium
6.7,50.7966,4.35862,2/18/2020,1,belgium
6.8,50.7966,4.35862,2/20/2020,1,belgium
9.5,50.7966,4.35862,2/21/2020,1,belgium
3.5,50.7966,4.35862,2/23/2020,1,belgium
6.7,50.7966,4.35862,2/24/2020,1,belgium
10.9,50.7966,4.35862,2/26/2020,1,belgium
17.9,50.7966,4.35862,2/27/2020,1,belgium
2.0,50.7966,4.35862,2/29/2020,1,belgium
3.8,50.7966,4.35862,3/1/2020,1,belgium
15.0,50.7966,4.35862,3/3/2020,1,belgium
12.4,50.7966,4.35862,3/4/2020,1,belgium
17.4,50.7966,4.35862,3/6/2020,1,belgium
11.6,50.7966,4.35862,3/7/2020,1,belgium
8.8,50.7966,4.35862,3/9/2020,1,belgium
5.9,50.7966,4.35862,3/10/2020,1,belgium
4.2,50.7966,4.35862,3/12/2020,1,belgium
12.8,50.7966,4.35862,3/13/2020,1,belgium
4.5,50.7966,4.35862,3/15/2020,1,belgium
16.1,50.7966,4.35862,3/17/2020,1,belgium
12.0,50.7966,4.35862,3/18/2020,1,belgium
10.0,50.7966,4.35862,3/20/2020,1,belgium
5.2,50.7966,4.35862,3/21/2020,1,belgium
5.6,50.7966,4.35862,3/23/2020,1,belgium
9.6,50.7966,4.35862,3/24/2020,1,belgium
16.0,50.7966,4.35862,3/26/2020,1,belgium
22.1,50.7966,4.35862,3/27/2020,1,belgium
4.6,50.7966,4.35862,3/29/2020,1,belgium
17.5,50.7966,4.35862,4/1/2020,1,belgium
11.9,50.7966,4.35862,4/2/2020,1,belgium
17.2,50.429,4.45868,4/3/2020,1,belgium
13.5,50.6134,5.57022,1/8/2020,1,belgium
25.4,50.6134,5.57022,3/25/2020,1,belgium
15.4,50.6134,5.57022,4/3/2020,1,belgium
12.2,50.4652,3.93971,4/3/2020,1,belgium
16.4,50.429,4.45868,1/17/2020,1,belgium
44.7,50.429,4.45868,2/5/2020,1,belgium
8.0,50.429,4.45868,2/10/2020,1,belgium
35.6,50.429,4.45868,3/18/2020,1,belgium
9.2,50.6134,5.57022,1/15/2020,1,belgium
10.8,50.6134,5.57022,1/17/2020,1,belgium
