AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
33.3,38.0208,23.6884,3/3/2020,1,greece
20.3,38.0208,23.6884,3/4/2020,1,greece
33.0,38.0208,23.6884,3/5/2020,1,greece
41.1,38.0208,23.6884,3/6/2020,1,greece
30.2,38.0208,23.6884,3/7/2020,1,greece
15.9,38.0208,23.6884,3/8/2020,1,greece
32.8,38.0208,23.6884,3/9/2020,1,greece
32.5,38.0208,23.6884,3/10/2020,1,greece
49.5,38.0208,23.6884,3/11/2020,1,greece
29.0,38.0208,23.6884,3/12/2020,1,greece
20.5,38.0208,23.6884,3/13/2020,1,greece
38.9,38.0208,23.6884,3/14/2020,1,greece
18.3,38.0208,23.6884,3/15/2020,1,greece
7.8,38.0208,23.6884,3/16/2020,1,greece
17.9,38.0208,23.6884,3/17/2020,1,greece
26.9,38.0208,23.6884,3/18/2020,1,greece
15.7,38.0208,23.6884,3/19/2020,1,greece
36.5,38.0208,23.6884,3/20/2020,1,greece
36.6,38.0208,23.6884,3/21/2020,1,greece
24.3,38.0208,23.6884,3/22/2020,1,greece
25.5,38.0208,23.6884,3/23/2020,1,greece
15.8,38.0208,23.6884,3/24/2020,1,greece
7.3,38.0208,23.6884,3/25/2020,1,greece
11.4,38.0208,23.6884,3/26/2020,1,greece
17.1,38.0208,23.6884,3/27/2020,1,greece
17.6,38.0208,23.6884,3/28/2020,1,greece
21.5,38.0208,23.6884,3/30/2020,1,greece
14.3,38.0208,23.6884,3/31/2020,1,greece
16.2,38.0208,23.6884,4/1/2020,1,greece
9.1,38.0208,23.6884,4/2/2020,1,greece
17.5,40.6338,22.9453,1/7/2020,1,greece
31.7,40.6338,22.9453,4/3/2020,1,greece
11.5,40.6338,22.9453,3/31/2020,1,greece
14.5,40.6338,22.9453,1/1/2020,1,greece
18.2,40.6338,22.9453,1/2/2020,1,greece
37.3,40.6338,22.9453,1/3/2020,1,greece
39.8,40.6338,22.9453,1/4/2020,1,greece
9.8,40.6338,22.9453,1/5/2020,1,greece
9.3,40.6338,22.9453,1/6/2020,1,greece
27.2,40.6338,22.9453,1/8/2020,1,greece
36.6,40.6338,22.9453,1/9/2020,1,greece
49.1,40.6338,22.9453,1/10/2020,1,greece
38.6,40.6338,22.9453,1/11/2020,1,greece
21.3,40.6338,22.9453,1/12/2020,1,greece
29.5,40.6338,22.9453,1/13/2020,1,greece
28.9,40.6338,22.9453,1/14/2020,1,greece
32.5,40.6338,22.9453,1/15/2020,1,greece
32.7,40.6338,22.9453,1/16/2020,1,greece
32.8,40.6338,22.9453,1/17/2020,1,greece
21.9,40.6338,22.9453,1/18/2020,1,greece
17.4,40.6338,22.9453,1/19/2020,1,greece
14.8,40.6338,22.9453,1/20/2020,1,greece
24.5,40.6338,22.9453,1/21/2020,1,greece
39.4,40.6338,22.9453,1/22/2020,1,greece
31.5,40.6338,22.9453,1/23/2020,1,greece
37.9,40.6338,22.9453,1/24/2020,1,greece
39.9,40.6338,22.9453,1/25/2020,1,greece
42.9,40.6338,22.9453,1/26/2020,1,greece
35.0,40.6338,22.9453,1/27/2020,1,greece
37.6,40.6338,22.9453,1/28/2020,1,greece
31.8,40.6338,22.9453,1/29/2020,1,greece
17.3,40.6338,22.9453,1/30/2020,1,greece
41.9,40.6338,22.9453,1/31/2020,1,greece
43.9,40.6338,22.9453,2/1/2020,1,greece
39.3,40.6338,22.9453,2/2/2020,1,greece
40.5,40.6338,22.9453,2/3/2020,1,greece
33.6,40.6338,22.9453,2/4/2020,1,greece
13.6,40.6338,22.9453,2/5/2020,1,greece
12.5,40.6338,22.9453,2/6/2020,1,greece
15.8,40.6338,22.9453,2/7/2020,1,greece
18.2,40.6338,22.9453,2/8/2020,1,greece
29.9,40.6338,22.9453,2/9/2020,1,greece
35.7,40.6338,22.9453,2/10/2020,1,greece
47.2,40.6338,22.9453,2/11/2020,1,greece
35.8,40.6338,22.9453,2/12/2020,1,greece
27.5,40.6338,22.9453,2/13/2020,1,greece
35.4,40.6338,22.9453,2/14/2020,1,greece
19.7,40.6338,22.9453,2/15/2020,1,greece
29.9,40.6338,22.9453,2/16/2020,1,greece
35.0,40.6338,22.9453,2/17/2020,1,greece
42.2,40.6338,22.9453,2/18/2020,1,greece
36.5,40.6338,22.9453,2/19/2020,1,greece
26.0,40.6338,22.9453,2/20/2020,1,greece
25.3,40.6338,22.9453,2/21/2020,1,greece
16.4,40.6338,22.9453,2/22/2020,1,greece
26.7,40.6338,22.9453,2/23/2020,1,greece
35.1,40.6338,22.9453,2/24/2020,1,greece
33.8,40.6338,22.9453,2/25/2020,1,greece
39.3,40.6338,22.9453,2/26/2020,1,greece
24.5,40.6338,22.9453,2/27/2020,1,greece
25.3,40.6338,22.9453,2/28/2020,1,greece
19.2,40.6338,22.9453,2/29/2020,1,greece
31.9,40.6338,22.9453,3/1/2020,1,greece
33.3,40.6338,22.9453,3/2/2020,1,greece
26.5,40.6338,22.9453,3/3/2020,1,greece
11.5,40.6338,22.9453,3/4/2020,1,greece
12.1,40.6338,22.9453,3/5/2020,1,greece
34.5,40.6338,22.9453,3/6/2020,1,greece
32.7,40.6338,22.9453,3/7/2020,1,greece
32.4,40.6338,22.9453,3/8/2020,1,greece
17.3,40.6338,22.9453,3/9/2020,1,greece
11.2,40.6338,22.9453,3/10/2020,1,greece
19.3,40.6338,22.9453,3/11/2020,1,greece
37.3,40.6338,22.9453,3/12/2020,1,greece
36.1,40.6338,22.9453,3/13/2020,1,greece
23.3,40.6338,22.9453,3/14/2020,1,greece
7.6,40.6338,22.9453,3/15/2020,1,greece
12.8,40.6338,22.9453,3/16/2020,1,greece
24.0,40.6338,22.9453,3/17/2020,1,greece
27.1,40.6338,22.9453,3/18/2020,1,greece
24.7,40.6338,22.9453,3/19/2020,1,greece
34.6,40.6338,22.9453,3/20/2020,1,greece
25.4,40.6338,22.9453,3/21/2020,1,greece
24.4,40.6338,22.9453,3/22/2020,1,greece
9.3,40.6338,22.9453,3/23/2020,1,greece
19.2,40.6338,22.9453,3/24/2020,1,greece
4.1,40.6338,22.9453,3/25/2020,1,greece
9.4,40.6338,22.9453,3/26/2020,1,greece
20.3,40.6338,22.9453,3/27/2020,1,greece
20.3,40.6338,22.9453,3/28/2020,1,greece
15.2,40.6338,22.9453,3/29/2020,1,greece
25.1,40.6338,22.9453,3/30/2020,1,greece
9.8,40.6338,22.9453,4/1/2020,1,greece
15.0,40.6338,22.9453,4/2/2020,1,greece
37.2,38.246,21.7359,1/7/2020,1,greece
23.7,38.246,21.7359,4/3/2020,1,greece
23.7,38.246,21.7359,3/30/2020,1,greece
20.4,38.246,21.7359,3/31/2020,1,greece
25.3,38.246,21.7359,1/1/2020,1,greece
25.3,38.246,21.7359,1/2/2020,1,greece
42.3,38.246,21.7359,1/3/2020,1,greece
39.0,38.246,21.7359,1/4/2020,1,greece
23.8,38.246,21.7359,1/5/2020,1,greece
17.5,38.246,21.7359,1/6/2020,1,greece
42.9,38.246,21.7359,1/8/2020,1,greece
49.3,38.246,21.7359,1/9/2020,1,greece
49.0,38.246,21.7359,1/10/2020,1,greece
48.7,38.246,21.7359,1/11/2020,1,greece
44.1,38.246,21.7359,1/12/2020,1,greece
44.0,38.246,21.7359,1/13/2020,1,greece
39.0,38.246,21.7359,1/14/2020,1,greece
46.5,38.246,21.7359,1/15/2020,1,greece
40.5,38.246,21.7359,1/16/2020,1,greece
40.0,38.246,21.7359,1/17/2020,1,greece
40.5,38.246,21.7359,1/18/2020,1,greece
36.7,38.246,21.7359,1/19/2020,1,greece
41.5,38.246,21.7359,1/20/2020,1,greece
34.9,38.246,21.7359,1/21/2020,1,greece
41.9,38.246,21.7359,1/22/2020,1,greece
39.5,38.246,21.7359,1/23/2020,1,greece
46.3,38.246,21.7359,1/24/2020,1,greece
40.4,38.246,21.7359,1/25/2020,1,greece
32.0,38.246,21.7359,1/26/2020,1,greece
37.3,38.246,21.7359,1/27/2020,1,greece
34.7,38.246,21.7359,1/28/2020,1,greece
22.1,38.246,21.7359,1/29/2020,1,greece
27.3,38.246,21.7359,1/30/2020,1,greece
34.0,38.246,21.7359,1/31/2020,1,greece
30.4,38.246,21.7359,2/1/2020,1,greece
25.3,38.246,21.7359,2/2/2020,1,greece
32.5,38.246,21.7359,2/3/2020,1,greece
26.4,38.246,21.7359,2/4/2020,1,greece
17.5,38.246,21.7359,2/5/2020,1,greece
26.8,38.246,21.7359,2/6/2020,1,greece
35.7,38.246,21.7359,2/7/2020,1,greece
41.2,38.246,21.7359,2/8/2020,1,greece
35.3,38.246,21.7359,2/9/2020,1,greece
41.3,38.246,21.7359,2/10/2020,1,greece
35.2,38.246,21.7359,2/11/2020,1,greece
36.4,38.246,21.7359,2/12/2020,1,greece
40.1,38.246,21.7359,2/13/2020,1,greece
44.6,38.246,21.7359,2/14/2020,1,greece
30.6,38.246,21.7359,2/15/2020,1,greece
30.3,38.246,21.7359,2/16/2020,1,greece
42.6,38.246,21.7359,2/17/2020,1,greece
41.4,38.246,21.7359,2/18/2020,1,greece
34.9,38.246,21.7359,2/19/2020,1,greece
33.8,38.246,21.7359,2/20/2020,1,greece
34.3,38.246,21.7359,2/21/2020,1,greece
32.9,38.246,21.7359,2/22/2020,1,greece
33.6,38.246,21.7359,2/23/2020,1,greece
40.9,38.246,21.7359,2/24/2020,1,greece
50.2,38.246,21.7359,2/25/2020,2,greece
36.9,38.246,21.7359,2/26/2020,1,greece
25.2,38.246,21.7359,2/27/2020,1,greece
36.7,38.246,21.7359,2/28/2020,1,greece
36.9,38.246,21.7359,2/29/2020,1,greece
39.0,38.246,21.7359,3/1/2020,1,greece
39.0,38.246,21.7359,3/2/2020,1,greece
51.8,38.246,21.7359,3/3/2020,2,greece
33.4,38.246,21.7359,3/4/2020,1,greece
31.3,38.246,21.7359,3/5/2020,1,greece
30.0,38.246,21.7359,3/6/2020,1,greece
41.1,38.246,21.7359,3/7/2020,1,greece
25.4,38.246,21.7359,3/8/2020,1,greece
26.1,38.246,21.7359,3/9/2020,1,greece
31.1,38.246,21.7359,3/10/2020,1,greece
25.3,38.246,21.7359,3/11/2020,1,greece
37.5,38.246,21.7359,3/12/2020,1,greece
37.5,38.246,21.7359,3/13/2020,1,greece
30.3,38.246,21.7359,3/14/2020,1,greece
13.8,38.246,21.7359,3/15/2020,1,greece
15.5,38.246,21.7359,3/16/2020,1,greece
26.8,38.246,21.7359,3/17/2020,1,greece
27.5,38.246,21.7359,3/18/2020,1,greece
24.5,38.246,21.7359,3/19/2020,1,greece
25.7,38.246,21.7359,3/20/2020,1,greece
23.8,38.246,21.7359,3/21/2020,1,greece
17.8,38.246,21.7359,3/22/2020,1,greece
26.8,38.246,21.7359,3/23/2020,1,greece
11.2,38.246,21.7359,3/24/2020,1,greece
7.4,38.246,21.7359,3/25/2020,1,greece
10.7,38.246,21.7359,3/26/2020,1,greece
18.8,38.246,21.7359,3/27/2020,1,greece
18.3,38.246,21.7359,3/28/2020,1,greece
13.0,38.246,21.7359,3/29/2020,1,greece
13.1,38.246,21.7359,4/1/2020,1,greece
13.8,38.246,21.7359,4/2/2020,1,greece
65.1,37.9433,23.6475,1/28/2020,2,greece
32.0,37.988,23.7276,4/3/2020,1,greece
46.6,37.988,23.7276,2/12/2020,1,greece
62.3,37.9433,23.6475,1/9/2020,2,greece
63.7,37.9433,23.6475,3/12/2020,2,greece
57.4,37.9433,23.6475,4/3/2020,2,greece
80.4,37.9995,23.733,1/16/2020,2,greece
55.6,37.9995,23.733,3/23/2020,2,greece
35.7,37.9995,23.733,4/3/2020,1,greece
17.5,38.0308,23.7874,1/30/2020,1,greece
20.5,38.0308,23.7874,3/4/2020,1,greece
9.6,38.0308,23.7874,3/31/2020,1,greece
13.3,38.0308,23.7874,4/3/2020,1,greece
38.6,37.9433,23.6475,3/29/2020,1,greece
28.9,37.988,23.7276,3/29/2020,1,greece
94.8,37.9995,23.733,1/10/2020,2,greece
