AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
26.9,42.6103,23.0322,3/20/2020,1,bulgaria
18.6,42.6103,23.0322,3/21/2020,1,bulgaria
9.5,42.6103,23.0322,3/22/2020,1,bulgaria
5.3,42.6103,23.0322,3/23/2020,1,bulgaria
10.1,42.6103,23.0322,3/25/2020,1,bulgaria
12.4,42.6103,23.0322,3/26/2020,1,bulgaria
11.1,42.6103,23.0322,3/27/2020,1,bulgaria
13.1,42.6103,23.0322,3/28/2020,1,bulgaria
11.2,42.6103,23.0322,3/29/2020,1,bulgaria
10.5,43.409,24.6243,2/3/2020,1,bulgaria
40.5,43.409,24.6243,3/2/2020,1,bulgaria
32.5,43.409,24.6243,3/6/2020,1,bulgaria
30.7,43.409,24.6243,1/15/2020,1,bulgaria
11.7,43.409,24.6243,1/30/2020,1,bulgaria
19.9,43.409,24.6243,2/4/2020,1,bulgaria
14.6,43.409,24.6243,2/11/2020,1,bulgaria
18.3,43.409,24.6243,2/21/2020,1,bulgaria
9.6,43.409,24.6243,3/10/2020,1,bulgaria
12.3,43.409,24.6243,1/18/2020,1,bulgaria
20.7,43.409,24.6243,1/21/2020,1,bulgaria
33.3,43.409,24.6243,1/26/2020,1,bulgaria
19.2,43.409,24.6243,2/5/2020,1,bulgaria
15.8,43.409,24.6243,2/29/2020,1,bulgaria
20.4,43.409,24.6243,3/16/2020,1,bulgaria
9.1,43.409,24.6243,3/24/2020,1,bulgaria
9.1,43.409,24.6243,3/31/2020,1,bulgaria
17.4,43.409,24.6243,1/16/2020,1,bulgaria
16.5,43.409,24.6243,1/17/2020,1,bulgaria
32.4,43.409,24.6243,1/22/2020,1,bulgaria
31.5,43.409,24.6243,1/24/2020,1,bulgaria
31.2,43.409,24.6243,1/25/2020,1,bulgaria
20.9,43.409,24.6243,1/29/2020,1,bulgaria
22.5,43.409,24.6243,1/31/2020,1,bulgaria
18.1,43.409,24.6243,2/1/2020,1,bulgaria
17.6,43.409,24.6243,2/2/2020,1,bulgaria
13.9,43.409,24.6243,2/8/2020,1,bulgaria
14.4,43.409,24.6243,2/12/2020,1,bulgaria
33.4,43.409,24.6243,2/13/2020,1,bulgaria
24.3,43.409,24.6243,2/18/2020,1,bulgaria
16.9,43.409,24.6243,2/22/2020,1,bulgaria
16.1,43.409,24.6243,2/23/2020,1,bulgaria
16.2,43.409,24.6243,2/24/2020,1,bulgaria
13.4,43.409,24.6243,2/27/2020,1,bulgaria
17.6,43.409,24.6243,2/28/2020,1,bulgaria
32.8,43.409,24.6243,3/1/2020,1,bulgaria
38.6,43.409,24.6243,3/3/2020,1,bulgaria
15.4,43.409,24.6243,3/4/2020,1,bulgaria
14.0,43.409,24.6243,3/5/2020,1,bulgaria
23.5,43.409,24.6243,3/7/2020,1,bulgaria
9.7,43.409,24.6243,3/8/2020,1,bulgaria
11.8,43.409,24.6243,3/9/2020,1,bulgaria
9.8,43.409,24.6243,3/14/2020,1,bulgaria
9.0,43.409,24.6243,3/15/2020,1,bulgaria
23.1,43.409,24.6243,3/17/2020,1,bulgaria
23.5,43.409,24.6243,3/18/2020,1,bulgaria
28.6,43.409,24.6243,3/19/2020,1,bulgaria
27.3,43.409,24.6243,3/20/2020,1,bulgaria
25.5,43.409,24.6243,3/21/2020,1,bulgaria
14.5,43.409,24.6243,3/25/2020,1,bulgaria
14.7,43.409,24.6243,3/26/2020,1,bulgaria
18.4,43.409,24.6243,3/27/2020,1,bulgaria
47.4,42.1429,24.7652,1/9/2020,1,bulgaria
20.2,42.1429,24.7652,1/23/2020,1,bulgaria
36.4,42.1429,24.7652,2/11/2020,1,bulgaria
53.1,42.1429,24.7652,3/2/2020,2,bulgaria
31.3,42.1429,24.7652,1/21/2020,1,bulgaria
56.5,42.1429,24.7652,1/24/2020,2,bulgaria
24.6,42.1429,24.7652,2/20/2020,1,bulgaria
14.4,42.1429,24.7652,2/29/2020,1,bulgaria
36.7,42.1429,24.7652,3/6/2020,1,bulgaria
11.7,42.1429,24.7652,3/24/2020,1,bulgaria
34.2,42.1429,24.7652,1/12/2020,1,bulgaria
36.7,42.1429,24.7652,1/15/2020,1,bulgaria
37.3,42.1429,24.7652,1/16/2020,1,bulgaria
30.8,42.1429,24.7652,1/18/2020,1,bulgaria
63.7,42.1429,24.7652,1/25/2020,2,bulgaria
56.8,42.1429,24.7652,1/26/2020,2,bulgaria
18.4,42.1429,24.7652,1/30/2020,1,bulgaria
20.6,42.1429,24.7652,2/2/2020,1,bulgaria
19.6,42.1429,24.7652,2/5/2020,1,bulgaria
15.3,42.1429,24.7652,2/8/2020,1,bulgaria
44.9,42.1429,24.7652,2/14/2020,1,bulgaria
53.6,42.1429,24.7652,2/17/2020,2,bulgaria
30.9,42.1429,24.7652,2/23/2020,1,bulgaria
53.5,42.1429,24.7652,2/26/2020,2,bulgaria
30.5,42.1429,24.7652,3/3/2020,1,bulgaria
23.0,42.1429,24.7652,3/9/2020,1,bulgaria
25.1,42.1429,24.7652,3/12/2020,1,bulgaria
7.8,42.1429,24.7652,3/15/2020,1,bulgaria
27.4,42.1429,24.7652,3/18/2020,1,bulgaria
32.7,42.1429,24.7652,3/20/2020,1,bulgaria
18.7,42.1429,24.7652,3/21/2020,1,bulgaria
28.3,42.1429,24.7652,3/27/2020,1,bulgaria
14.2,42.1429,24.7652,3/30/2020,1,bulgaria
12.4,42.1429,24.7652,3/31/2020,1,bulgaria
51.6,42.1429,24.7652,1/8/2020,2,bulgaria
81.4,42.1429,24.7652,1/10/2020,2,bulgaria
37.9,42.1429,24.7652,1/11/2020,1,bulgaria
49.4,42.1429,24.7652,1/13/2020,1,bulgaria
39.9,42.1429,24.7652,1/14/2020,1,bulgaria
35.2,42.1429,24.7652,1/17/2020,1,bulgaria
24.9,42.1429,24.7652,1/19/2020,1,bulgaria
20.6,42.1429,24.7652,1/20/2020,1,bulgaria
27.4,42.1429,24.7652,1/22/2020,1,bulgaria
49.3,42.1429,24.7652,1/29/2020,1,bulgaria
38.9,42.1429,24.7652,1/31/2020,1,bulgaria
27.2,42.1429,24.7652,2/1/2020,1,bulgaria
26.3,42.1429,24.7652,2/3/2020,1,bulgaria
28.7,42.1429,24.7652,2/4/2020,1,bulgaria
24.0,42.1429,24.7652,2/6/2020,1,bulgaria
15.4,42.1429,24.7652,2/7/2020,1,bulgaria
35.7,42.1429,24.7652,2/9/2020,1,bulgaria
50.8,42.1429,24.7652,2/10/2020,2,bulgaria
26.3,42.1429,24.7652,2/12/2020,1,bulgaria
36.3,42.1429,24.7652,2/13/2020,1,bulgaria
